i,time,loss,ce,kl,accuracy,prec
0,0.27611374855041504,2.983583450317383,2.983583450317383,0.001264479709789157,0.04524999484419823,0.0
100,10.462838649749756,1.4984592199325562,1.4984581470489502,0.02311791479587555,0.6080000400543213,0.0
200,20.543863534927368,1.4082767963409424,1.4082664251327515,0.2288796603679657,0.6147500276565552,0.0
300,30.8436758518219,1.3732010126113892,1.3731536865234375,1.0432888269424438,0.6154999732971191,0.0
400,40.899922609329224,1.1696720123291016,1.1696025133132935,1.5305484533309937,0.6180000305175781,0.0
500,51.05337953567505,1.2114875316619873,1.2114076614379883,1.7598316669464111,0.6132500171661377,0.0
600,61.222477436065674,1.2287431955337524,1.228628158569336,2.5337636470794678,0.6299999952316284,0.0
700,71.59568381309509,1.2679091691970825,1.2677901983261108,2.620633363723755,0.6134999990463257,0.0
800,81.9216296672821,1.2339162826538086,1.2337865829467773,2.857887029647827,0.6202499866485596,0.0
900,92.23884081840515,1.2236055135726929,1.2234846353530884,2.6638550758361816,0.6150000095367432,0.0
1000,102.58324861526489,1.2327122688293457,1.2325574159622192,3.411390781402588,0.6372500061988831,0.0
1100,112.78686308860779,1.2543907165527344,1.2542262077331543,3.6227688789367676,0.6152499914169312,0.0
1200,122.96083498001099,1.238134741783142,1.2379367351531982,4.3623809814453125,0.6334999799728394,0.0
1300,133.2749903202057,1.1353715658187866,1.1352365016937256,2.974571704864502,0.6172499656677246,0.0
1400,143.50262069702148,1.239619255065918,1.2394208908081055,4.368280410766602,0.624500036239624,0.0
1500,153.7583782672882,1.2558040618896484,1.2556357383728027,3.7072982788085938,0.6332500576972961,0.0
1600,163.96515893936157,1.3107483386993408,1.3105897903442383,3.493574619293213,0.6140000224113464,0.0
1700,174.24946570396423,1.2314962148666382,1.2313203811645508,3.8732874393463135,0.624750018119812,0.0
1800,184.46462440490723,1.2410318851470947,1.2408338785171509,4.360992431640625,0.625499963760376,0.0
1900,194.92639708518982,1.2783831357955933,1.2781884670257568,4.2877936363220215,0.6049999594688416,0.0
2000,205.2429437637329,1.1805760860443115,1.1804083585739136,3.695232629776001,0.6194999814033508,0.0
2100,215.58204078674316,1.2421399354934692,1.2419588565826416,3.9879422187805176,0.6052500009536743,0.0
2200,225.8178653717041,1.2065160274505615,1.2063515186309814,3.623643398284912,0.6285000443458557,0.0
2300,236.1841812133789,1.1905418634414673,1.1903934478759766,3.2697248458862305,0.6265000104904175,0.0
2400,246.52441787719727,1.1875232458114624,1.1873451471328735,3.92404842376709,0.6155000329017639,0.0
2500,256.85174894332886,1.267677903175354,1.2674815654754639,4.32487154006958,0.622249960899353,0.0
2600,267.24384093284607,1.1439656019210815,1.1437865495681763,3.9430954456329346,0.6319999694824219,0.0
2700,277.6988959312439,1.2121373414993286,1.2119677066802979,3.735363721847534,0.6234999299049377,0.0
2800,287.8665859699249,1.216884970664978,1.216697335243225,4.133694648742676,0.6265000104904175,0.0
2900,298.1999316215515,1.1817233562469482,1.1815372705459595,4.098397254943848,0.6235000491142273,0.0
3000,308.41199946403503,1.1648070812225342,1.1646512746810913,3.4326930046081543,0.6225000619888306,0.0
3100,318.8167231082916,1.223641276359558,1.2234644889831543,3.8936829566955566,0.624750018119812,0.0
3200,329.1579022407532,1.270135521888733,1.2699371576309204,4.369301795959473,0.6157500147819519,0.0
3300,339.54206371307373,1.2368873357772827,1.2367050647735596,4.014494895935059,0.6315000057220459,0.0
3400,349.8384964466095,1.176924705505371,1.1767594814300537,3.6391141414642334,0.6414999961853027,0.0
3500,360.10949754714966,1.1455014944076538,1.1453204154968262,3.989619016647339,0.6237499713897705,0.0
3600,370.34455919265747,1.2498754262924194,1.2496576309204102,4.796382904052734,0.6227500438690186,0.0
3700,380.6736605167389,1.280993938446045,1.280800700187683,4.255942344665527,0.6229999661445618,0.0
3800,390.9033291339874,1.2280551195144653,1.227872610092163,4.02001953125,0.6337500214576721,0.0
3900,401.1746652126312,1.1384559869766235,1.138301134109497,3.411619186401367,0.6312500834465027,0.0
4000,411.39614391326904,1.1558514833450317,1.155674695968628,3.894212245941162,0.6222500205039978,0.0
4100,421.6250298023224,1.1526883840560913,1.1524995565414429,4.158154010772705,0.6367499828338623,0.0
4200,431.8128514289856,1.1791561841964722,1.178983449935913,3.805826187133789,0.6297500133514404,0.0
4300,441.9691982269287,1.209179162979126,1.2090009450912476,3.926971435546875,0.6237499713897705,0.0
4400,452.1059319972992,1.2008185386657715,1.2006385326385498,3.964582920074463,0.6382499933242798,0.0
4500,462.244163274765,1.0944565534591675,1.0943161249160767,3.094426393508911,0.6164999604225159,0.0
4600,472.3581919670105,1.2228888273239136,1.2226899862289429,4.38074254989624,0.6264999508857727,0.0
4700,482.4918189048767,1.1485456228256226,1.1483724117279053,3.8160996437072754,0.6269999742507935,0.0
4800,492.653361082077,1.2039034366607666,1.2037335634231567,3.74130916595459,0.6269999146461487,0.0
4900,502.8804795742035,1.2504534721374512,1.2502517700195312,4.443171977996826,0.6302500367164612,0.0
5000,513.0813629627228,1.2730745077133179,1.2728517055511475,4.908720970153809,0.6447499990463257,0.0
5100,523.2875356674194,1.0983213186264038,1.098159670829773,3.5610079765319824,0.6255000233650208,0.0
5200,533.537425994873,1.1806647777557373,1.1804817914962769,4.030180931091309,0.6357499957084656,0.0
5300,543.8647105693817,1.2150769233703613,1.2148810625076294,4.314450263977051,0.6175000071525574,0.0
5400,554.1468079090118,1.2468825578689575,1.2466700077056885,4.68246603012085,0.6392500400543213,0.0
5500,564.3526296615601,1.2232710123062134,1.223077416419983,4.264780521392822,0.6129999756813049,0.0
5600,574.5034582614899,1.1417622566223145,1.1416046619415283,3.4701249599456787,0.6225000023841858,0.0
5700,584.690160036087,1.233190655708313,1.232996940612793,4.265906810760498,0.6214999556541443,0.0
